Timestamp,Interface,Protocol,Direction,Message Name,Additional Info
6/5/2023 9:22:58.000 PM,N/A,NR5G L1,N/A,QC5GNR Searcher Measurement Result SCell1,
6/5/2023 9:22:58.000 PM,N/A,NR5G L1,N/A,QC5GNR BRS Measurement Result for PCell SSB,
6/5/2023 9:22:58.000 PM,N/A,NR5G L1,N/A,QC5GNR Tx Power Control Information for PCell,
6/5/2023 9:22:58.000 PM,N/A,NR5G L1,N/A,QC5GNR Channel State Factor PCell,
6/5/2023 9:22:58.000 PM,N/A,NR5G L1,N/A,QC5GNR PDSCH Information for PCell,
6/5/2023 9:22:58.000 PM,N/A,NR5G L1,N/A,QC5GNR PUSCH Information for PCell,
6/5/2023 9:22:58.000 PM,N/A,NR5G L1,N/A,QC5GNR DCI Count Information for PCell,
6/5/2023 9:22:58.000 PM,N/A,NR5G L1,N/A,QC5GNR Physical & Mac Layer Throughput Information PCell,
6/5/2023 9:22:58.000 PM,N/A,NR5G L1,N/A,QC5GNR DL RLC Throughput Information,
6/5/2023 9:22:58.000 PM,N/A,NR5G L1,N/A,QC5GNR PDCP Throughput Information DL,
6/5/2023 9:22:58.000 PM,N/A,NR5G L1,N/A,QC5GNR UL Physical Throughput Information PCell,
6/5/2023 9:22:58.000 PM,N/A,NR5G L1,N/A,QC5GNR PDCP Throughput Information UL,
6/5/2023 9:22:58.000 PM,N/A,NR5G L1,N/A,QC5GNR UL RLC Throughput Information,
6/5/2023 9:22:58.000 PM,N/A,NR5G L1,N/A,QC5GNR ENDC TxPwr,
6/5/2023 9:22:58.000 PM,N/A,NR5G L1,N/A,QC5GNR AFCSNR P,
6/5/2023 9:22:58.000 PM,N/A,NR5G L1,N/A,QC5GNR AFCSNR S1,
6/5/2023 9:22:58.000 PM,N/A,NR5G L1,N/A,QC5GNR SSB and TRS SNR information for pcell,
6/5/2023 9:22:58.000 PM,N/A,NR5G L1,N/A,QC5GNR PDCP DL Statistics,
6/5/2023 9:22:58.000 PM,N/A,NR5G L1,N/A,QC5GNR PDCP UL Statistics,
6/5/2023 9:22:58.000 PM,N/A,NR5G L1,N/A,QC5GNR RLC DL Statistics,
6/5/2023 9:22:58.000 PM,N/A,NR5G L1,N/A,QC5GNR RLC UL Statistics,
6/5/2023 9:22:58.000 PM,N/A,NR5G L1,N/A,QC5GNR Uplink stats,
6/5/2023 9:22:58.000 PM,N/A,NR5G L1,N/A,QC5GNR RRC Configuration Info for pcell,
6/5/2023 9:22:58.000 PM,N/A,N/A,N/A,Technology Decision,
6/5/2023 9:22:58.223 PM,N/A,NR5G L1,N/A,QC5GNR MAC CDRX Config,
6/5/2023 9:22:58.565 PM,N/A,NR5G L1,N/A,QC5GNR MAC CDRX Config,
6/5/2023 9:22:58.744 PM,N/A,N/A,N/A,CM State,
6/5/2023 9:22:58.856 PM,N/A,NR5G L1,N/A,QC5GNR MAC CDRX Config,
"6/5/2023 9:22:59.000 PM,N/A,GPS,N/A,GPS,""Long: -84.165748, Lat: 33.897919; Heading: 112.4617; Speed: 42; Satellites: N/A; BarometricAltitude: N/A;"""
6/5/2023 9:22:59.000 PM,N/A,N/A,N/A,RTPA (RTP Audio),
6/5/2023 9:22:59.000 PM,N/A,NR5G L1,N/A,QC5GNR Searcher Measurement Result,
6/5/2023 9:22:59.000 PM,N/A,NR5G L1,N/A,QC5GNR BRS Measurement Result for PCell SSB,
6/5/2023 9:22:59.000 PM,N/A,NR5G L1,N/A,QC5GNR Tx Power Control Information for PCell,
6/5/2023 9:22:59.000 PM,N/A,NR5G L1,N/A,QC5GNR Channel State Factor PCell,
6/5/2023 9:22:59.000 PM,N/A,NR5G L1,N/A,QC5GNR PDSCH Information for PCell,
6/5/2023 9:22:59.000 PM,N/A,NR5G L1,N/A,QC5GNR PUSCH Information for PCell,
6/5/2023 9:22:59.000 PM,N/A,NR5G L1,N/A,QC5GNR DCI Count Information for PCell,
6/5/2023 9:22:59.000 PM,N/A,NR5G L1,N/A,QC5GNR Physical & Mac Layer Throughput Information PCell,
6/5/2023 9:22:59.000 PM,N/A,NR5G L1,N/A,QC5GNR DL RLC Throughput Information,
6/5/2023 9:22:59.000 PM,N/A,NR5G L1,N/A,QC5GNR PDCP Throughput Information DL,
6/5/2023 9:22:59.000 PM,N/A,NR5G L1,N/A,QC5GNR UL Physical Throughput Information PCell,
6/5/2023 9:22:59.000 PM,N/A,NR5G L1,N/A,QC5GNR PDCP Throughput Information UL,
6/5/2023 9:22:59.000 PM,N/A,NR5G L1,N/A,QC5GNR UL RLC Throughput Information,
6/5/2023 9:22:59.000 PM,N/A,NR5G L1,N/A,QC5GNR ENDC TxPwr,
6/5/2023 9:22:59.000 PM,N/A,NR5G L1,N/A,QC5GNR AFCSNR P,
6/5/2023 9:22:59.000 PM,N/A,NR5G L1,N/A,QC5GNR AFCSNR S1,
6/5/2023 9:22:59.000 PM,N/A,NR5G L1,N/A,QC5GNR SSB and TRS SNR information for pcell,
6/5/2023 9:22:59.000 PM,N/A,NR5G L1,N/A,QC5GNR PDCP DL Statistics,
6/5/2023 9:22:59.000 PM,N/A,NR5G L1,N/A,QC5GNR PDCP UL Statistics,
6/5/2023 9:22:59.000 PM,N/A,NR5G L1,N/A,QC5GNR RLC DL Statistics,
6/5/2023 9:22:59.000 PM,N/A,NR5G L1,N/A,QC5GNR RLC UL Statistics,
6/5/2023 9:22:59.000 PM,N/A,NR5G L1,N/A,QC5GNR Uplink stats,
6/5/2023 9:22:59.000 PM,N/A,NR5G L1,N/A,QC5GNR RRC Configuration Info for pcell,
6/5/2023 9:22:59.000 PM,N/A,N/A,N/A,Technology Decision,
6/5/2023 9:22:59.084 PM,NR-Uu,NR-RRC,gNB → UE,NR5G System Information,
6/5/2023 9:22:59.084 PM,NR-Uu,NR-RRC,gNB → UE,NR5G System Information,
6/5/2023 9:22:59.084 PM,NR-Uu,NR-RRC,gNB → UE,NR5G System Information Block Type1,
6/5/2023 9:22:59.084 PM,N/A,NR5G L1,N/A,QC5GNR MIB,
6/5/2023 9:22:59.084 PM,N/A,NR5G L1,N/A,QC5GNR MIB,
6/5/2023 9:22:59.202 PM,NR-Uu,NR-RRC,gNB → UE,NR5G System Information,
6/5/2023 9:22:59.202 PM,N/A,NR5G L1,N/A,QC5GNR MAC CDRX Config,
6/5/2023 9:22:59.202 PM,NR-Uu,NR-RRC,gNB → UE,NR5G System Information,
6/5/2023 9:22:59.544 PM,N/A,NR5G L1,N/A,QC5GNR MAC CDRX Config,
6/5/2023 9:22:59.713 PM,N/A,NR5G L1,N/A,QC5GNR MAC CDRX Config,
"6/5/2023 9:23:00.000 PM,N/A,GPS,N/A,GPS,""Long: -84.165642, Lat: 33.897880; Heading: 113.3122; Speed: 43; Satellites: N/A; BarometricAltitude: N/A;"""
6/5/2023 9:23:00.000 PM,N/A,N/A,N/A,RTPA (RTP Audio),
6/5/2023 9:23:00.000 PM,N/A,NR5G L1,N/A,QC5GNR Searcher Measurement Result,
6/5/2023 9:23:00.000 PM,N/A,NR5G L1,N/A,QC5GNR Searcher Measurement Result SCell1,
6/5/2023 9:23:00.000 PM,N/A,NR5G L1,N/A,QC5GNR BRS Measurement Result for PCell SSB,
6/5/2023 9:23:00.000 PM,N/A,NR5G L1,N/A,QC5GNR Tx Power Control Information for PCell,
6/5/2023 9:23:00.000 PM,N/A,NR5G L1,N/A,QC5GNR Channel State Factor PCell,
6/5/2023 9:23:00.000 PM,N/A,NR5G L1,N/A,QC5GNR PDSCH Information for PCell,
6/5/2023 9:23:00.000 PM,N/A,NR5G L1,N/A,QC5GNR PUSCH Information for PCell,
6/5/2023 9:23:00.000 PM,N/A,NR5G L1,N/A,QC5GNR DCI Count Information for PCell,
6/5/2023 9:23:00.000 PM,N/A,NR5G L1,N/A,QC5GNR Physical & Mac Layer Throughput Information PCell,
6/5/2023 9:23:00.000 PM,N/A,NR5G L1,N/A,QC5GNR DL RLC Throughput Information,
6/5/2023 9:23:00.000 PM,N/A,NR5G L1,N/A,QC5GNR PDCP Throughput Information DL,
6/5/2023 9:23:00.000 PM,N/A,NR5G L1,N/A,QC5GNR UL Physical Throughput Information PCell,
6/5/2023 9:23:00.000 PM,N/A,NR5G L1,N/A,QC5GNR PDCP Throughput Information UL,
6/5/2023 9:23:00.000 PM,N/A,NR5G L1,N/A,QC5GNR UL RLC Throughput Information,
6/5/2023 9:23:00.000 PM,N/A,NR5G L1,N/A,QC5GNR ENDC TxPwr,
6/5/2023 9:23:00.000 PM,N/A,NR5G L1,N/A,QC5GNR AFCSNR P,
6/5/2023 9:23:00.000 PM,N/A,NR5G L1,N/A,QC5GNR AFCSNR S1,
6/5/2023 9:23:00.000 PM,N/A,NR5G L1,N/A,QC5GNR SSB and TRS SNR information for pcell,
6/5/2023 9:23:00.000 PM,N/A,NR5G L1,N/A,QC5GNR PDCP DL Statistics,
6/5/2023 9:23:00.000 PM,N/A,NR5G L1,N/A,QC5GNR PDCP UL Statistics,
6/5/2023 9:23:00.000 PM,N/A,NR5G L1,N/A,QC5GNR RLC DL Statistics,
6/5/2023 9:23:00.000 PM,N/A,NR5G L1,N/A,QC5GNR RLC UL Statistics,
6/5/2023 9:23:00.000 PM,N/A,NR5G L1,N/A,QC5GNR Uplink stats,
6/5/2023 9:23:00.000 PM,N/A,NR5G L1,N/A,QC5GNR RRC Configuration Info for pcell,
6/5/2023 9:23:00.000 PM,N/A,N/A,N/A,Technology Decision,
6/5/2023 9:23:00.045 PM,N/A,NR5G L1,N/A,QC5GNR MAC CDRX Config,
6/5/2023 9:23:00.401 PM,N/A,NR5G L1,N/A,QC5GNR MAC CDRX Config,
6/5/2023 9:23:00.705 PM,N/A,NR5G L1,N/A,QC5GNR MAC CDRX Config,
"6/5/2023 9:23:01.000 PM,N/A,GPS,N/A,GPS,""Long: -84.165512, Lat: 33.897831; Heading: 114.7369; Speed: 43; Satellites: N/A; BarometricAltitude: N/A;"""
6/5/2023 9:23:01.000 PM,N/A,N/A,N/A,RTPA (RTP Audio),
6/5/2023 9:23:01.000 PM,N/A,NR5G L1,N/A,QC5GNR Searcher Measurement Result,
6/5/2023 9:23:01.000 PM,N/A,NR5G L1,N/A,QC5GNR BRS Measurement Result for PCell SSB,
6/5/2023 9:23:01.000 PM,N/A,NR5G L1,N/A,QC5GNR Tx Power Control Information for PCell,
6/5/2023 9:23:01.000 PM,N/A,NR5G L1,N/A,QC5GNR Channel State Factor PCell,
6/5/2023 9:23:01.000 PM,N/A,NR5G L1,N/A,QC5GNR PDSCH Information for PCell,
6/5/2023 9:23:01.000 PM,N/A,NR5G L1,N/A,QC5GNR PUSCH Information for PCell,
6/5/2023 9:23:01.000 PM,N/A,NR5G L1,N/A,QC5GNR DCI Count Information for PCell,
6/5/2023 9:23:01.000 PM,N/A,NR5G L1,N/A,QC5GNR Physical & Mac Layer Throughput Information PCell,
6/5/2023 9:23:01.000 PM,N/A,NR5G L1,N/A,QC5GNR DL RLC Throughput Information,
6/5/2023 9:23:01.000 PM,N/A,NR5G L1,N/A,QC5GNR PDCP Throughput Information DL,
6/5/2023 9:23:01.000 PM,N/A,NR5G L1,N/A,QC5GNR UL Physical Throughput Information PCell,
6/5/2023 9:23:01.000 PM,N/A,NR5G L1,N/A,QC5GNR PDCP Throughput Information UL,
6/5/2023 9:23:01.000 PM,N/A,NR5G L1,N/A,QC5GNR UL RLC Throughput Information,
6/5/2023 9:23:01.000 PM,N/A,NR5G L1,N/A,QC5GNR ENDC TxPwr,
6/5/2023 9:23:01.000 PM,N/A,NR5G L1,N/A,QC5GNR AFCSNR P,
6/5/2023 9:23:01.000 PM,N/A,NR5G L1,N/A,QC5GNR AFCSNR S1,
6/5/2023 9:23:01.000 PM,N/A,NR5G L1,N/A,QC5GNR SSB and TRS SNR information for pcell,
6/5/2023 9:23:01.000 PM,N/A,NR5G L1,N/A,QC5GNR PDCP DL Statistics,
6/5/2023 9:23:01.000 PM,N/A,NR5G L1,N/A,QC5GNR PDCP UL Statistics,
6/5/2023 9:23:01.000 PM,N/A,NR5G L1,N/A,QC5GNR RLC DL Statistics,
6/5/2023 9:23:01.000 PM,N/A,NR5G L1,N/A,QC5GNR RLC UL Statistics,
6/5/2023 9:23:01.000 PM,N/A,NR5G L1,N/A,QC5GNR Uplink stats,
6/5/2023 9:23:01.000 PM,N/A,NR5G L1,N/A,QC5GNR RRC Configuration Info for pcell,
6/5/2023 9:23:01.000 PM,N/A,N/A,N/A,Technology Decision,
6/5/2023 9:23:01.032 PM,N/A,NR5G L1,N/A,QC5GNR MAC CDRX Config,
6/5/2023 9:23:01.404 PM,N/A,NR5G L1,N/A,QC5GNR MAC CDRX Config,
6/5/2023 9:23:01.577 PM,N/A,NR5G L1,N/A,QC5GNR MAC CDRX Config,
6/5/2023 9:23:01.920 PM,N/A,NR5G L1,N/A,QC5GNR MAC CDRX Config,
"6/5/2023 9:23:02.000 PM,N/A,GPS,N/A,GPS,""Long: -84.165390, Lat: 33.897789; Heading: 112.4782; Speed: 43; Satellites: N/A; BarometricAltitude: N/A;"""
6/5/2023 9:23:02.000 PM,N/A,N/A,N/A,RTPA (RTP Audio),
6/5/2023 9:23:02.000 PM,N/A,NR5G L1,N/A,QC5GNR Searcher Measurement Result,
6/5/2023 9:23:02.000 PM,N/A,NR5G L1,N/A,QC5GNR BRS Measurement Result for PCell SSB,
6/5/2023 9:23:02.000 PM,N/A,NR5G L1,N/A,QC5GNR Tx Power Control Information for PCell,
6/5/2023 9:23:02.000 PM,N/A,NR5G L1,N/A,QC5GNR Channel State Factor PCell,
6/5/2023 9:23:02.000 PM,N/A,NR5G L1,N/A,QC5GNR PDSCH Information for PCell,
6/5/2023 9:23:02.000 PM,N/A,NR5G L1,N/A,QC5GNR PUSCH Information for PCell,
6/5/2023 9:23:02.000 PM,N/A,NR5G L1,N/A,QC5GNR DCI Count Information for PCell,
6/5/2023 9:23:02.000 PM,N/A,NR5G L1,N/A,QC5GNR Physical & Mac Layer Throughput Information PCell,
6/5/2023 9:23:02.000 PM,N/A,NR5G L1,N/A,QC5GNR DL RLC Throughput Information,
6/5/2023 9:23:02.000 PM,N/A,NR5G L1,N/A,QC5GNR PDCP Throughput Information DL,
6/5/2023 9:23:02.000 PM,N/A,NR5G L1,N/A,QC5GNR UL Physical Throughput Information PCell,
6/5/2023 9:23:02.000 PM,N/A,NR5G L1,N/A,QC5GNR PDCP Throughput Information UL,
6/5/2023 9:23:02.000 PM,N/A,NR5G L1,N/A,QC5GNR UL RLC Throughput Information,
6/5/2023 9:23:02.000 PM,N/A,NR5G L1,N/A,QC5GNR ENDC TxPwr,
6/5/2023 9:23:02.000 PM,N/A,NR5G L1,N/A,QC5GNR AFCSNR P,
6/5/2023 9:23:02.000 PM,N/A,NR5G L1,N/A,QC5GNR AFCSNR S1,
6/5/2023 9:23:02.000 PM,N/A,NR5G L1,N/A,QC5GNR SSB and TRS SNR information for pcell,
6/5/2023 9:23:02.000 PM,N/A,NR5G L1,N/A,QC5GNR PDCP DL Statistics,
6/5/2023 9:23:02.000 PM,N/A,NR5G L1,N/A,QC5GNR PDCP UL Statistics,
6/5/2023 9:23:02.000 PM,N/A,NR5G L1,N/A,QC5GNR RLC DL Statistics,
6/5/2023 9:23:02.000 PM,N/A,NR5G L1,N/A,QC5GNR RLC UL Statistics,
6/5/2023 9:23:02.000 PM,N/A,NR5G L1,N/A,QC5GNR Uplink stats,
6/5/2023 9:23:02.000 PM,N/A,NR5G L1,N/A,QC5GNR RRC Configuration Info for pcell,
6/5/2023 9:23:02.000 PM,N/A,N/A,N/A,Technology Decision,
6/5/2023 9:23:02.260 PM,N/A,NR5G L1,N/A,QC5GNR MAC CDRX Config,
6/5/2023 9:23:02.435 PM,N/A,NR5G L1,N/A,QC5GNR MAC CDRX Config,
6/5/2023 9:23:02.786 PM,N/A,NR5G L1,N/A,QC5GNR MAC CDRX Config,
6/5/2023 9:23:02.981 PM,N/A,N/A,N/A,CM State,
"6/5/2023 9:23:03.000 PM,N/A,GPS,N/A,GPS,""Long: -84.165268, Lat: 33.897739; Heading: 116.0774; Speed: 42; Satellites: N/A; BarometricAltitude: N/A;"""
6/5/2023 9:23:03.000 PM,N/A,N/A,N/A,RTPA (RTP Audio),
6/5/2023 9:23:03.000 PM,N/A,NR5G L1,N/A,QC5GNR Searcher Measurement Result,
6/5/2023 9:23:03.000 PM,N/A,NR5G L1,N/A,QC5GNR Searcher Measurement Result SCell1,
6/5/2023 9:23:03.000 PM,N/A,NR5G L1,N/A,QC5GNR BRS Measurement Result for PCell SSB,
6/5/2023 9:23:03.000 PM,N/A,NR5G L1,N/A,QC5GNR Tx Power Control Information for PCell,
6/5/2023 9:23:03.000 PM,N/A,NR5G L1,N/A,QC5GNR Channel State Factor PCell,
6/5/2023 9:23:03.000 PM,N/A,NR5G L1,N/A,QC5GNR PDSCH Information for PCell,
6/5/2023 9:23:03.000 PM,N/A,NR5G L1,N/A,QC5GNR PUSCH Information for PCell,
6/5/2023 9:23:03.000 PM,N/A,NR5G L1,N/A,QC5GNR DCI Count Information for PCell,
6/5/2023 9:23:03.000 PM,N/A,NR5G L1,N/A,QC5GNR Physical & Mac Layer Throughput Information PCell,
6/5/2023 9:23:03.000 PM,N/A,NR5G L1,N/A,QC5GNR DL RLC Throughput Information,
6/5/2023 9:23:03.000 PM,N/A,NR5G L1,N/A,QC5GNR PDCP Throughput Information DL,
6/5/2023 9:23:03.000 PM,N/A,NR5G L1,N/A,QC5GNR UL Physical Throughput Information PCell,
6/5/2023 9:23:03.000 PM,N/A,NR5G L1,N/A,QC5GNR PDCP Throughput Information UL,
6/5/2023 9:23:03.000 PM,N/A,NR5G L1,N/A,QC5GNR UL RLC Throughput Information,
6/5/2023 9:23:03.000 PM,N/A,NR5G L1,N/A,QC5GNR ENDC TxPwr,
6/5/2023 9:23:03.000 PM,N/A,NR5G L1,N/A,QC5GNR AFCSNR P,
6/5/2023 9:23:03.000 PM,N/A,NR5G L1,N/A,QC5GNR AFCSNR S1,
6/5/2023 9:23:03.000 PM,N/A,NR5G L1,N/A,QC5GNR SSB and TRS SNR information for pcell,
6/5/2023 9:23:03.000 PM,N/A,NR5G L1,N/A,QC5GNR PDCP DL Statistics,
6/5/2023 9:23:03.000 PM,N/A,NR5G L1,N/A,QC5GNR PDCP UL Statistics,
6/5/2023 9:23:03.000 PM,N/A,NR5G L1,N/A,QC5GNR RLC DL Statistics,
6/5/2023 9:23:03.000 PM,N/A,NR5G L1,N/A,QC5GNR RLC UL Statistics,
6/5/2023 9:23:03.000 PM,N/A,NR5G L1,N/A,QC5GNR Uplink stats,
6/5/2023 9:23:03.000 PM,N/A,NR5G L1,N/A,QC5GNR RRC Configuration Info for pcell,
6/5/2023 9:23:03.000 PM,N/A,N/A,N/A,Technology Decision,
6/5/2023 9:23:03.075 PM,N/A,NR5G L1,N/A,QC5GNR MAC CDRX Config,
6/5/2023 9:23:03.432 PM,N/A,NR5G L1,N/A,QC5GNR MAC CDRX Config,
6/5/2023 9:23:03.845 PM,N/A,NR5G L1,N/A,QC5GNR MAC CDRX Config,
"6/5/2023 9:23:04.000 PM,N/A,GPS,N/A,GPS,""Long: -84.165161, Lat: 33.897678; Heading: 124.5763; Speed: 43; Satellites: N/A; BarometricAltitude: N/A;"""
6/5/2023 9:23:04.000 PM,N/A,N/A,N/A,RTPA (RTP Audio),
6/5/2023 9:23:04.000 PM,N/A,NR5G L1,N/A,QC5GNR Searcher Measurement Result,
6/5/2023 9:23:04.000 PM,N/A,NR5G L1,N/A,QC5GNR BRS Measurement Result for PCell SSB,
6/5/2023 9:23:04.000 PM,N/A,NR5G L1,N/A,QC5GNR Tx Power Control Information for PCell,
6/5/2023 9:23:04.000 PM,N/A,NR5G L1,N/A,QC5GNR Channel State Factor PCell,
6/5/2023 9:23:04.000 PM,N/A,NR5G L1,N/A,QC5GNR PDSCH Information for PCell,
6/5/2023 9:23:04.000 PM,N/A,NR5G L1,N/A,QC5GNR PUSCH Information for PCell,
6/5/2023 9:23:04.000 PM,N/A,NR5G L1,N/A,QC5GNR DCI Count Information for PCell,
6/5/2023 9:23:04.000 PM,N/A,NR5G L1,N/A,QC5GNR Physical & Mac Layer Throughput Information PCell,
6/5/2023 9:23:04.000 PM,N/A,NR5G L1,N/A,QC5GNR DL RLC Throughput Information,
6/5/2023 9:23:04.000 PM,N/A,NR5G L1,N/A,QC5GNR PDCP Throughput Information DL,
6/5/2023 9:23:04.000 PM,N/A,NR5G L1,N/A,QC5GNR UL Physical Throughput Information PCell,
6/5/2023 9:23:04.000 PM,N/A,NR5G L1,N/A,QC5GNR PDCP Throughput Information UL,
6/5/2023 9:23:04.000 PM,N/A,NR5G L1,N/A,QC5GNR UL RLC Throughput Information,
6/5/2023 9:23:04.000 PM,N/A,NR5G L1,N/A,QC5GNR ENDC TxPwr,
6/5/2023 9:23:04.000 PM,N/A,NR5G L1,N/A,QC5GNR AFCSNR P,
6/5/2023 9:23:04.000 PM,N/A,NR5G L1,N/A,QC5GNR AFCSNR S1,
6/5/2023 9:23:04.000 PM,N/A,NR5G L1,N/A,QC5GNR SSB and TRS SNR information for pcell,
6/5/2023 9:23:04.000 PM,N/A,NR5G L1,N/A,QC5GNR PDCP DL Statistics,
6/5/2023 9:23:04.000 PM,N/A,NR5G L1,N/A,QC5GNR PDCP UL Statistics,
6/5/2023 9:23:04.000 PM,N/A,NR5G L1,N/A,QC5GNR RLC DL Statistics,
6/5/2023 9:23:04.000 PM,N/A,NR5G L1,N/A,QC5GNR RLC UL Statistics,
6/5/2023 9:23:04.000 PM,N/A,NR5G L1,N/A,QC5GNR Uplink stats,
6/5/2023 9:23:04.000 PM,N/A,NR5G L1,N/A,QC5GNR RRC Configuration Info for pcell,
6/5/2023 9:23:04.000 PM,N/A,N/A,N/A,Technology Decision,
6/5/2023 9:23:04.114 PM,N/A,NR5G L1,N/A,QC5GNR MAC CDRX Config,
6/5/2023 9:23:04.314 PM,N/A,NR5G L1,N/A,QC5GNR MAC CDRX Config,
6/5/2023 9:23:04.646 PM,N/A,NR5G L1,N/A,QC5GNR MAC CDRX Config,
6/5/2023 9:23:04.923 PM,N/A,NR5G L1,N/A,QC5GNR MAC CDRX Config,
"6/5/2023 9:23:05.000 PM,N/A,GPS,N/A,GPS,""Long: -84.165047, Lat: 33.897621; Heading: 121.0419; Speed: 44; Satellites: N/A; BarometricAltitude: N/A;"""
6/5/2023 9:23:05.000 PM,N/A,N/A,N/A,RTPA (RTP Audio),
6/5/2023 9:23:05.000 PM,N/A,NR5G L1,N/A,QC5GNR Searcher Measurement Result,
6/5/2023 9:23:05.000 PM,N/A,NR5G L1,N/A,QC5GNR Searcher Measurement Result SCell1,
6/5/2023 9:23:05.000 PM,N/A,NR5G L1,N/A,QC5GNR BRS Measurement Result for PCell SSB,
6/5/2023 9:23:05.000 PM,N/A,NR5G L1,N/A,QC5GNR Tx Power Control Information for PCell,
6/5/2023 9:23:05.000 PM,N/A,NR5G L1,N/A,QC5GNR Channel State Factor PCell,
6/5/2023 9:23:05.000 PM,N/A,NR5G L1,N/A,QC5GNR PDSCH Information for PCell,
6/5/2023 9:23:05.000 PM,N/A,NR5G L1,N/A,QC5GNR PUSCH Information for PCell,
6/5/2023 9:23:05.000 PM,N/A,NR5G L1,N/A,QC5GNR DCI Count Information for PCell,
6/5/2023 9:23:05.000 PM,N/A,NR5G L1,N/A,QC5GNR Physical & Mac Layer Throughput Information PCell,
6/5/2023 9:23:05.000 PM,N/A,NR5G L1,N/A,QC5GNR DL RLC Throughput Information,
6/5/2023 9:23:05.000 PM,N/A,NR5G L1,N/A,QC5GNR PDCP Throughput Information DL,
6/5/2023 9:23:05.000 PM,N/A,NR5G L1,N/A,QC5GNR UL Physical Throughput Information PCell,
6/5/2023 9:23:05.000 PM,N/A,NR5G L1,N/A,QC5GNR PDCP Throughput Information UL,
6/5/2023 9:23:05.000 PM,N/A,NR5G L1,N/A,QC5GNR UL RLC Throughput Information,
6/5/2023 9:23:05.000 PM,N/A,NR5G L1,N/A,QC5GNR ENDC TxPwr,
6/5/2023 9:23:05.000 PM,N/A,NR5G L1,N/A,QC5GNR AFCSNR P,
6/5/2023 9:23:05.000 PM,N/A,NR5G L1,N/A,QC5GNR AFCSNR S1,
6/5/2023 9:23:05.000 PM,N/A,NR5G L1,N/A,QC5GNR SSB and TRS SNR information for pcell,
6/5/2023 9:23:05.000 PM,N/A,NR5G L1,N/A,QC5GNR PDCP DL Statistics,
6/5/2023 9:23:05.000 PM,N/A,NR5G L1,N/A,QC5GNR PDCP UL Statistics,
6/5/2023 9:23:05.000 PM,N/A,NR5G L1,N/A,QC5GNR RLC DL Statistics,
6/5/2023 9:23:05.000 PM,N/A,NR5G L1,N/A,QC5GNR RLC UL Statistics,
6/5/2023 9:23:05.000 PM,N/A,NR5G L1,N/A,QC5GNR Uplink stats,
6/5/2023 9:23:05.000 PM,N/A,NR5G L1,N/A,QC5GNR RRC Configuration Info for pcell,
6/5/2023 9:23:05.000 PM,N/A,N/A,N/A,Technology Decision,
6/5/2023 9:23:05.325 PM,N/A,NR5G L1,N/A,QC5GNR MAC CDRX Config,
6/5/2023 9:23:05.763 PM,N/A,NR5G L1,N/A,QC5GNR MAC CDRX Config,
"6/5/2023 9:23:06.000 PM,N/A,GPS,N/A,GPS,""Long: -84.164940, Lat: 33.897549; Heading: 129.2777; Speed: 46; Satellites: N/A; BarometricAltitude: N/A;"""
6/5/2023 9:23:06.000 PM,N/A,N/A,N/A,RTPA (RTP Audio),
6/5/2023 9:23:06.000 PM,N/A,NR5G L1,N/A,QC5GNR Searcher Measurement Result,
6/5/2023 9:23:06.000 PM,N/A,NR5G L1,N/A,QC5GNR BRS Measurement Result for PCell SSB,
6/5/2023 9:23:06.000 PM,N/A,NR5G L1,N/A,QC5GNR Tx Power Control Information for PCell,
6/5/2023 9:23:06.000 PM,N/A,NR5G L1,N/A,QC5GNR Channel State Factor PCell,
6/5/2023 9:23:06.000 PM,N/A,NR5G L1,N/A,QC5GNR PDSCH Information for PCell,
6/5/2023 9:23:06.000 PM,N/A,NR5G L1,N/A,QC5GNR PUSCH Information for PCell,
6/5/2023 9:23:06.000 PM,N/A,NR5G L1,N/A,QC5GNR DCI Count Information for PCell,
6/5/2023 9:23:06.000 PM,N/A,NR5G L1,N/A,QC5GNR Physical & Mac Layer Throughput Information PCell,
6/5/2023 9:23:06.000 PM,N/A,NR5G L1,N/A,QC5GNR DL RLC Throughput Information,
6/5/2023 9:23:06.000 PM,N/A,NR5G L1,N/A,QC5GNR PDCP Throughput Information DL,
6/5/2023 9:23:06.000 PM,N/A,NR5G L1,N/A,QC5GNR UL Physical Throughput Information PCell,
6/5/2023 9:23:06.000 PM,N/A,NR5G L1,N/A,QC5GNR PDCP Throughput Information UL,
6/5/2023 9:23:06.000 PM,N/A,NR5G L1,N/A,QC5GNR UL RLC Throughput Information,
6/5/2023 9:23:06.000 PM,N/A,NR5G L1,N/A,QC5GNR ENDC TxPwr,
6/5/2023 9:23:06.000 PM,N/A,NR5G L1,N/A,QC5GNR AFCSNR P,
6/5/2023 9:23:06.000 PM,N/A,NR5G L1,N/A,QC5GNR AFCSNR S1,
6/5/2023 9:23:06.000 PM,N/A,NR5G L1,N/A,QC5GNR SSB and TRS SNR information for pcell,
6/5/2023 9:23:06.000 PM,N/A,NR5G L1,N/A,QC5GNR PDCP DL Statistics,
6/5/2023 9:23:06.000 PM,N/A,NR5G L1,N/A,QC5GNR PDCP UL Statistics,
6/5/2023 9:23:06.000 PM,N/A,NR5G L1,N/A,QC5GNR RLC DL Statistics,
6/5/2023 9:23:06.000 PM,N/A,NR5G L1,N/A,QC5GNR RLC UL Statistics,
